225	232.51	16815	16809.42365188732	0.0007297555601585727	0.0026148718152050987	0.003054983526923537	0.003335779935127857	0.0031224382805394952
232.51	240.271	15357	15356.114169194756	0.0006699335881489925	0.002318660640203445	0.0026840026949709684	0.00290381174609275	0.0026933222775906273
240.271	248.291	14240	14016.267819546008	0.0006080803710743662	0.0020225332951915257	0.0023161796060776484	0.0024790396549284033	0.0022747956237159843
248.291	256.579	12738	12782.558024353857	0.0005441259348112508	0.0017264908040633211	0.001951512305114898	0.0020613990022412365	0.0018666772837093062
256.579	265.143	11744	11645.265860752148	0.000477999708486599	0.0014305422722716158	0.0015900085913116682	0.001650836249453452	0.0014687985884605465
265.143	273.994	10613	10600.928360158965	0.00040962363478292454	0.0011346751854370996	0.0012316499613779976	0.0012472682824483119	0.0010809640319208397
273.994	283.139	9558	9637.759352559073	0.0003389221098029761	0.0008388991991610424	0.0008764447624969011	0.0008506423982283046	0.0007030090329374288
283.139	292.59	8596	8755.149500847323	0.0002658167674014524	0.0005432236650410746	0.000524400869431604	0.00046090541893196584	0.00033477013358883717
292.59	302.357	8014	7944.72810672182	0.000190215905816993	0.0002476159750698427	0.00017547628960774025	0.00007794922580023724	-0.000023966271130174692
302.357	312.449	7050	7200.542405879141	0.00011203939930952703	-0.00004789789184277183	-0.00017030131509224232	-0.00029825713470465315	-0.00037333932036209025
312.449	322.878	6611	6519.834026324352	0.000031199530120180335	-0.000343310976160961	-0.0005129271828921128	-0.00066777008025793	-0.0007135108137759611
322.878	333.656	5878	5897.482899446078	-0.00005240420467603135	-0.0006386506103251872	-0.0008524361337707727	-0.0010306883525216114	-0.0010446796856645089
333.656	344.793	5358	5327.973823613736	-0.00013886525907971247	-0.0009339056808383278	-0.0011888182765244343	-0.00138706219228862	-0.0013669984810692813
344.793	356.302	4759	4808.728084701961	-0.00022828065751253035	-0.0012290662669528244	-0.0015220653721284717	-0.001736943758567076	-0.0016806201575328256
356.302	368.195	4413	4335.272991929952	-0.00032075657434932136	-0.0015241412605536255	-0.0018521906041600446	-0.0020804077490518117	-0.0019857164451648427
368.195	380.485	3954	3904.3275388384254	-0.0004163994176842591	-0.0018191274485805495	-0.0021791933615751525	-0.0024175141003731594	-0.0022824441288852625
380.485	393.185	3562	3512.430687065646	-0.0005153203571463785	-0.0021140244610705528	-0.0025030762665848483	-0.0027483260272882257	-0.0025709613700500514
393.185	406.309	3178	3156.631913619678	-0.0006176350127308337	-0.002408832872804419	-0.0028238429315066873	-0.0030729075692855256	-0.002851425430062145
406.309	419.872	2848	2834.083706722699	-0.0007234676575216038	-0.0027035651637111915	-0.0031415096896470892	-0.0033913352719486855	-0.00312400261275004
419.872	433.887	2572	2541.5624161619407	-0.0008329399336211926	-0.002998213573356959	-0.0034560708854531447	-0.003703663338812003	-0.0033888383982545152
433.887	448.369	2232	2276.9153078477984	-0.0009461735506858773	-0.003292759387250869	-0.0037675095516459312	-0.004009934997369266	-0.003646067737645221
448.369	463.336	2048	2038.0894874578273	-0.0010633107840574538	-0.0035872252203413444	-0.004075852512624652	-0.004310236507070318	-0.003895860260467365
463.336	478.801	1715	1822.10669230438	-0.0011844884391112541	-0.003881606107362172	-0.004381097317307259	-0.0046046251032453	-0.004138359592819536
478.801	494.783	1604	1627.6529719389223	-0.001309846214911084	-0.004175891716043031	-0.004683236023019224	-0.004893152679161306	-0.004373703497239653
494.783	511.299	1441	1452.4911605438156	-0.0014395423951233095	-0.004470102771400317	-0.0049822926253590884	-0.005175901566298036	-0.0046020530946225945
511.299	528.365	1268	1294.7834029178514	-0.001573724282381411	-0.004764221288101657	-0.005278251469782948	-0.00545291620650141	-0.00482353716053899
528.365	546.002	1145	1153.2613905658188	-0.0017125552344369969	-0.005058252420041475	-0.005571120451278725	-0.005724263228558138	-0.005038300915022146
546.002	564.227	1059	1026.1027107297634	-0.0018562057471998067	-0.0053522029948687815	-0.005860908999997268	-0.005990010454039006	-0.005246488928632522
564.227	583.06	885	912.118646331263	-0.002004842370159467	-0.005646058399699305	-0.006147605329463267	-0.006250206069385035	-0.0054482288403401476
583.06	602.522	826	810.0582452444316	-0.002158649641345588	-0.005939827181414078	-0.006431220493825389	-0.006504919113945762	-0.005643663149607905
602.522	622.634	719	718.7365291536696	-0.0023178180095700376	-0.006233514803783841	-0.006711762254629172	-0.0067542152845020175	-0.005832930091269058
622.634	643.417	633	637.0876339011925	-0.0024825397245110273	-0.0065271162890807735	-0.0069892283074472735	-0.006998151157283367	-0.006016159444701419
643.417	664.894	513	564.199080728075	-0.0026530166022195913	-0.006820630442354795	-0.007263620016517925	-0.00723678652647925	-0.006193482006924606
664.894	687.087	474	499.15379933334947	-0.002829457175159439	-0.00711405423405704	-0.007534937116089928	-0.007470179751538207	-0.00636502610170455
687.087	710.022	414	441.23122492977427	-0.003012083286216313	-0.0074073926727623056	-0.007803186689821277	-0.00769839535327526	-0.0065309230708519754
710.022	733.722	378	389.6297878215523	-0.0032011246975549835	-0.007700649093024923	-0.008068374162830528	-0.007921496247162107	-0.006691301558604539
733.722	758.213	359	343.7426100379207	-0.003396812472035384	-0.00799381459706094	-0.008330493856161593	-0.0081395358881981	-0.006846281936090414
758.213	783.521	351	302.9640590307954	-0.003599393232225243	-0.008286890084267766	-0.008589549068932488	-0.008352575301731424	-0.00699598864346837
783.521	809.674	277	266.77199325499055	-0.0038091242843521435	-0.008579877202554043	-0.008845543666689099	-0.008560675818156675	-0.007140544835930211
